,1246573330,318,1
1152,1246564094,102707,3
1153,1246569873,102809,3
1154,1246565454,103290,3
1155,1246576326,103659,3
1156,1246573247,103827,3
1157,1246594194,104691,3
1158,1246565224,105078,3
1159,1246563946,105628,3
1160,1246562205,107087,3
1161,1246568547,107423,3
1162,1246604468,107700,3
1163,1246564222,109218,3
1164,1246568264,109568,3
1165,1246565104,109723,3
1166,1246565021,109883,3
1167,1246568568,110545,3
1168,1246592143,110553,3
1169,1246593798,111567,3
1170,1246566129,111626,3
1171,1246562004,112058,3
1172,1246565258,112322,3
1173,1246564577,112430,3
1174,1246581322,114671,3
1175,1246560977,114930,3
1176,1246563090,115047,3
1177,1246563847,116247,3
1178,1246564795,116631,3
1179,1246567781,117239,3
1180,1246693414,117395,3
1181,1246569904,117706,3
1182,1246564550,119452,3
1183,1246564725,119483,3
1184,1246577566,120194,3
1185,1246562348,121243,3
1186,1246563806,121319,3
1187,1246699671,121335,3
1188,1246565870,121618,3
1189,1246564863,121823,3
1190,1246565007,123152,3
1191,1246565529,123445,3
1192,1246628787,123868,3
1193,1246567300,125461,3
1194,1246705078,126245,3
1195,1246561394,126613,3
1196,1246565687,127652,3
1197,1246568766,128388,3
1198,1246598816,128845,3
1199,1246583240,130195,3
1200,1246564737,131885,3
1201,1246564884,132181,3
1202,1246561994,132228,3
1203,1246570538,132239,3
1204,1246568785,132602,3
1205,1246566637,133972,3
1206,1246566062,133974,3
1207,1246562543,134075,3
1208,1246580335,134788,3
1209,1246752278,135255,3
1210,1246574109,135306,3
1211,1246590884,136147,3
1212,1246564959,136454,3
1213,1246584005,137578,3
1214,1246648859,138448,3
1215,1246621895,138945,3
1216,1246559500,138980,3
1217,1246563971,139486,3
1218,1246566701,140033,3
1219,1246568376,140281,3
1220,1246566636,140926,3
1221,1246563960,141509,3
1222,1246650809,141909,3
1223,1246565351,142030,3
1224,1246578174,142202,3
1225,1246564262,143376,3
1226,1246596061,143874,3
1227,1246567171,144857,3
1228,1246568053,144892,3
1229,1246608783,145115,3
1230,1246599962,145407,3
1231,1246563097,146033,3
1232,1246580577,146266,3
1233,1246570640,147878,3
1234,1246570770,148293,3
1235,1246603152,148417,3
1236,1246561603,151359,3
1237,1246582062,152122,3
1238,1246583240,152962,3
1239,1246563873,153513,3
1240,1246566757,154644,3
1241,1246607562,155300,3
1242,1246573644,155572,3
1243,1246563838,155773,3
1244,1246573218,156708,3
1245,1246570129,157206,3
1246,1246566403,157416,3
1247,1246571083,160159,3
1248,1246566904,161153,3
1249,1246568494,161706,3
1250,1246568555,163607,3
1251,1246570794,164344,3
1252,1246648738,165054,3
1253,1246563508,166523,3
1254,1246623380,166642,3
1255,1246562314,166904,3
1256,1246563766,170568,3
1257,1246571457,170723,3
1258,1246575783,171393,3
1259,1246563758,171541,3
1260,1246569023,173063,3
1261,1246591566,173725,3
1262,1246656281,174772,3
1263,1246622211,174805,3
1264,1246577299,176465,3
1265,1246563916,176617,3
1266,1246583666,178844,3
1267,1246565862,179817,3
1268,1246562522,179991,3
1269,1246582388,184486,3
1270,1246561220,185493,3
1271,1246562870,186351,3
1272,1246565795,187049,3
1273,1246567529,187597,3
1274,1246561416,188069,3
1275,1246562192,188300,3
1276,1246560914,188460,3
1277,1246562093,188948,3
1278,1246567019,190869,3
1279,1246570762,191651,3
1280,1246564800,191997,3
1281,1246567613,193451,3
1282,1246563539,193853,3
1283,1246564460,194543,3
1284,1246565559,194738,3
1285,1246582358,194835,3
1286,1246563771,194945,3
1287,1246636884,195459,3
1288,1246565037,196286,3
1289,1246566961,196544,3
1290,1246570891,197955,3
1291,1246562218,198535,3
1292,1246566660,199237,3
1293,1246601928,199370,3
1294,1246569497,199467,3
1295,1246564717,200126,3
1296,1246568522,200317,3
1297,1246561048,200683,3
1298,1246568992,200712,3
1299,1246563977,202320,3
1300,1246562438,202469,3
1301,1246574416,202570,3
1302,1246564829,202901,3
1303,1246561102,203090,3
1304,1246563632,203324,3
1305,1246560802,203689,3
1306,1246566834,204220,3
1307,1246564172,205512,3
1308,1246564067,208311,3
1309,1246570375,208592,3
1310,1246568451,210477,3
1311,1246564642,211094,3
1312,1246564481,211520,3
1313,1246564174,212983,3
1314,1246567846,213524,3
1315,1246566690,213615,3
1316,1246565215,213917,3
1317,1246682767,216040,3
1318,1246564332,216290,3
1319,1246598912,216738,3
1320,1246562780,216834,3
1321,1246570041,216914,3
1322,1246561443,217024,3
1323,1246592362,217655,3
1324,1246564723,218901,3
1325,1246562047,218918,3
1326,1246565184,219465,3
1327,1246621166,219635,3
1328,1246583945,219766,3
1329,1246566084,220004,3
1330,1246567750,220371,3
1331,1246566270,220541,3
1332,1246564652,220742,3
1333,1246580916,220752,3
1334,1246580220,220961,3
1335,1246571346,221147,3
1336,1246562201,221482,3
1337,1246566712,221546,3
1338,1246573696,221906,3
1339,1246563768,224545,3
1340,1246564379,224705,3
1341,1246629500,227061,3
1342,1246580512,227282,3
1343,1246565224,227514,3
1344,1246566821,228119,3
1345,1246574010,228601,3
1346,1246571973,229866,3
1347,1246562294,230408,3
1348,1246562789,231131,3
1349,1246691330,231833,3
1350,1246564968,232317,3
1351,1246637708,232752,3
1352,1246570496,233631,3
1353,1246566504,235158,3
1354,1246576757,235770,3
1355,1246565674,236288,3
1356,1246578651,236652,3
1357,1246564023,236709,3
1358,1246563692,238075,3
1359,1246562822,239924,3
1360,1246562087,240167,3
1361,1246566737,243391,3
1362,1246581508,243501,3
1363,1246570284,245581,3
1364,1246562539,245927,3
1365,1246562004,245928,3
1366,1246733538,247345,3
1367,1246564053,247619,3
1368,1246564982,247691,3
1369,1246573780,248283,3
1370,1246566514,248536,3
1371,1246563714,249647,3
1372,1246626024,250113,3
1373,1246582158,250322,3
1374,1246632886,250547,3
1375,1246561969,250761,3
1376,1246578039,251084,3
1377,1246601999,251308,3
1378,1246562314,251378,3
1379,1246564115,251894,3
1380,1246564019,251953,3
1381,1246562449,253021,3
1382,1246670180,253344,3
1383,1246565724,254347,3
1384,1246622629,254668,3
1385,1246755102,255989,3
1386,1246566856,256265,3
1387,1246587664,256417,3
1388,1246562573,257041,3
1389,1246569347,257130,3
1390,1246575565,257271,3
1391,1246563959,258471,3
1392,1246570678,259020,3
1393,1246570358,259139,3
1394,1246607924,259952,3
1395,1246572303,260056,3
1396,1246565583,260370,3
1397,1246595373,260408,3
1398,1246565323,260772,3
1399,1246568174,260894,3
1400,1246564644,262097,3
1401,1246566621,262502,3
1402,1246606283,262772,3
1403,1246574047,263215,3
1404,1246564300,263331,3
1405,1246565840,263413,3
1406,1246568808,264488,3
1407,1246571513,265884,3
1408,1246570801,265960,3
1409,1246564723,266135,3
1410,1246566257,266325,3
1411,1246582504,266541,3
1412,1246564039,268903,3
1413,1246589054,269430,3
1414,1246571769,269840,3
1415,1246621986,270153,3
1416,1246564644,270667,3
1417,1246569069,270874,3
1418,1246564131,271249,3
1419,1246564028,271643,3
1420,1246559991,272308,3
1421,1246567101,273182,3
1422,1246568855,273258,3
1423,1246585168,274314,3
1424,1246602959,275110,3
1425,1246570334,275195,3
1426,1246578850,275808,3
1427,1246563724,277156,3
1428,1246564580,278210,3
1429,1246564987,279780,3
1430,1246572923,280399,3
1431,1246567475,282568,3
1432,1246571503,282785,3
1433,1246581904,283047,3
1434,1246606686,283507,3
1435,1246565160,284351,3
1436,1246568705,285041,3
1437,1246568171,286946,3
1438,1246565881,287041,3
1439,1246594979,287831,3
1440,1246562069,288384,3
1441,1246564005,289292,3
1442,1246565746,289428,3
1443,1246565665,289624,3
1444,1246578545,289639,3
1445,1246579773,289805,3
1446,1246569073,290898,3
1447,1246561306,291181,3
1448,1246567308,292187,3
1449,1246563952,292249,3
1450,1246571072,292518,3
1451,1246565182,297234,3
1452,1246565236,300568,3
1453,1246586648,301603,3
1454,1246563678,301689,3
1455,1246562917,301828,3
1456,1246564625,301850,3
1457,1246565184,301903,3
1458,1246558697,302084,3
1459,1246606949,302645,3
1460,1246565152,303038,3
1461,1246564022,303296,3
1462,1246590856,304110,3
1463,1246563950,305293,3
1464,1246564153,306767,3
1465,1246571594,307706,3
1466,1246563950,307975,3
1467,1246563794,307989,3
1468,1246560910,308129,3
1469,1246612825,308146,3
1470,1246564132,309491,3
1471,1246564045,309729,3
1472,1246570623,310424,3
1473,1246568274,310455,3
1474,1246563166,311123,3
1475,1246563000,311566,3
1476,1246575009,312621,3
1477,1246562043,313273,3
1478,1246562370,314288,3
1479,1246773206,314535,3
1480,1246565531,314628,3
1481,1246564077,315803,3
1482,1246584331,315839,3
1483,1246570416,316318,3
1484,1246563116,317410,3
1485,1246570188,317950,3
1486,1246562512,318567,3
1487,1246562022,319275,3
1488,1246561491,322476,3
1489,1246561955,322531,3
1490,1246584823,323288,3
1491,1246611667,323440,3
1492,1246567290,324065,3
1493,1246591323,324368,3
1494,1246564276,326280,3
1495,1246565179,327130,3
1496,1246575357,327620,3
1497,1246570730,327812,3
1498,1246634850,328422,3
1499,1246563159,328520,3
1500,1246575878,329603,3
1501,1246573929,330885,3
1502,1246632844,332194,3
1503,1246562002,332330,3
1504,1246561097,332760,3
1505,1246571091,334516,3
1506,1246618884,335289,3
1507,1246563074,181,4
1508,1246571180,503,4
1509,1246572781,736,4
1510,1246575566,4326,4
1511,1246631020,4611,4
1512,1246576383,7808,4
1513,1246564723,10234,4
1514,1246570861,10730,4
1515,1246567502,12919,4
1516,1246559544,13360,4
1517,1246626397,14076,4
1518,1246637132,16047,4
1519,1246562565,16255,4
1520,1246563523,18172,4
1521,1246562037,19183,4
1522,1246562270,20806,4
1523,1246564554,22258,4
1524,1246579205,22301,4
1525,1246636143,22669,4
1526,1246564277,24371,4
1527,1246561903,26240,4
1528,1246565698,26294,4
1529,1246611124,26668,4
1530,1246564086,28304,4
1531,1246732384,29436,4
1532,1246608740,29519,4
1533,1246593606,31806,4
1534,1246565459,32332,4
1535,1246700068,33566,4
1536,1246558868,35478,4
1537,1246590798,36128,4
1538,1246587951,36380,4
1539,1246558797,37176,4
1540,1246598548,37505,4
1541,1246577721,38479,4
1542,1246564201,38519,4
1543,1246572111,39277,4
1544,1246562930,39871,4
1545,1246558650,41314,4
1546,1246566436,41775,4
1547,1246585568,43362,4
1548,1246565992,45914,4
1549,1246582660,46201,4
1550,1246565270,46757,4
1551,1246565786,48637,4
1552,1246640453,49085,4
1553,1246563843,50720,4
1554,1246564344,53103,4
1555,1246578542,53295,4
1556,1246563103,54648,4
1557,1246564369,55640,4
1558,1246570462,57020,4
1559,1246563021,57587,4
1560,1246675826,58503,4
1561,1246562490,59974,4
1562,1246566446,60931,4
1563,1246561999,61115,4
1564,1246675699,62133,4
1565,1246559214,63066,4
1566,1246559137,63501,4
1567,1246566327,64728,4
1568,1246559742,64845,4
1569,1246563710,65398,4
1570,1246587292,66783,4
1571,1246562244,68160,4
1572,1246566141,69691,4
1573,1246559655,70227,4
1574,1246563473,70407,4
1575,1246562948,70725,4
1576,1246563369,75729,4
1577,1246589645,76710,4
1578,1246558082,77863,4
1579,1246570809,78100,4
1580,1246684053,78443,4
1581,1246567408,78544,4
1582,1246559895,78675,4
1583,1246564604,79180,4
1584,1246563929,79187,4
1585,1246563540,79277,4
1586,1246580246,80950,4
1587,1246563109,82704,4
1588,1246560004,83820,4
1589,1246570316,84671,4
1590,1246672297,85087,4
1591,1246561997,85363,4
1592,1246562244,85653,4
1593,1246562208,87393,4
1594,1246563680,88571,4
1595,1246573264,88673,4
1596,1246565238,89373,4
1597,1246563851,90015,4
1598,1246604299,90040,4
1599,1246563934,90220,4
1600,1246562452,92202,4
1601,1246565200,92675,4
1602,1246571985,93206,4
1603,1246654968,93316,4
1604,1246558659,93874,4
1605,1246573405,94387,4
1606,1246640418,94528,4
1607,1246770510,96523,4
1608,1246565464,97254,4
1609,1246577287,99994,4
1610,1246608050,100834,4
1611,1246562674,102282,4
1612,1246572982,102431,4
1613,1246562092,108752,4
1614,1246568756,109373,4
1615,1246586776,109761,4
1616,1246598533,109792,4
1617,1246587675,110226,4
1618,1246562260,111219,4
1619,1246559620,111274,4
1620,1246599059,111858,4
1621,1246565471,112227,4
1622,1246564455,112430,4
1623,1246569751,117706,4
1624,1246562341,119333,4
1625,1246569905,121990,4
1626,1246561675,122474,4
1627,1246558765,122629,4
1628,1246705092,126245,4
1629,1246562872,126559,4
1630,1246567073,126771,4
1631,1246604815,126976,4
1632,1246558482,127771,4
1633,1246582882,128112,4
1634,1246611759,128361,4
1635,1246562872,128388,4
1636,1246559902,128512,4
1637,1246573314,128649,4
1638,1246599668,129317,4
1639,1246569747,130348,4
1640,1246565438,130451,4
1641,1246568909,131213,4
1642,1246562276,131885,4
1643,1246564265,132083,4
1644,1246558554,133378,4
1645,1246562469,133539,4
1646,1246621923,138945,4
1647,1246561995,139027,4
1648,1246566940,139379,4
1649,1246563607,139493,4
1650,1246559806,139498,4
1651,1246568424,140281,4
1652,1246640500,140381,4
1653,1246564450,142495,4
1654,1246562776,142750,4
1655,1246558412,143317,4
1656,1246567741,144354,4
1657,1246562716,145903,4
1658,1246577359,145911,4
1659,1246557956,147725,4
1660,1246572308,150194,4
1661,1246561838,153769,4
1662,1246562360,156031,4
1663,1246588146,158021,4
1664,1246568129,158706,4
1665,1246564660,159014,4
1666,1246579082,159403,4
1667,1246589088,159970,4
1668,1246577217,161370,4
1669,1246565966,162595,4
1670,1246563947,162950,4
1671,1246562288,163656,4
1672,1246563629,164577,4
1673,1246610959,167649,4
1674,1246563193,168452,4
1675,1246597270,169665,4
1676,1246754110,170060,4
1677,1246571894,173885,4
1678,1246577229,174639,4
1679,1246564509,175752,4
1680,1246581517,176776,4
1681,1246578165,177058,4
1682,1246563027,177329,4
1683,1246593565,177774,4
1684,1246558727,178139,4
1685,1246565047,179274,4
1686,1246558406,179966,4
1687,1246562813,179981,4
1688,1246559272,181274,4
1689,1246565325,182883,4
1690,1246563668,182982,4
1691,1246737355,186642,4
1692,1246562190,187620,4
1693,1246563776,193712,4
1694,1246559216,193821,4
1695,1246567887,195224,4
1696,1246565053,196286,4
1697,1246582783,196494,4
1698,1246562380,199929,4
1699,1246558744,199941,4
1700,1246562291,200126,4
1701,1246559994,200313,4
1702,1246633764,201631,4
1703,1246595851,202320,4
1704,1246588953,202320,4
1705,1246562996,202535,4
1706,1246562297,204046,4
1707,1246578460,204600,4
1708,1246564190,205512,4
1709,1246564835,205620,4
1710,1246563290,208193,4
1711,1246568443,209575,4
1712,1246564584,209652,4
1713,1246649158,210043,4
1714,1246557936,211827,4
1715,1246563034,211994,4
1716,1246572359,212402,4
1717,1246565865,215010,4
1718,1246562443,215057,4
1719,1246562763,215390,4
1720,1246563370,217389,4
1721,1246563835,217790,4
1722,1246569850,219733,4
1723,1246563356,220043,4
1724,1246562045,221211,4
1725,1246659395,221585,4
1726,1246593763,223927,4
1727,1246569803,226188,4
1728,1246563596,226376,4
1729,1246574054,227215,4
1730,1246567706,229623,4
1731,1246571967,229866,4
1732,1246557896,233095,4
1733,1246573011,239532,4
1734,1246597370,242159,4
1735,1246600050,242662,4
1736,1246562489,242903,4
1737,1246573181,244413,4
1738,1246564236,245586,4
1739,1246571883,247381,4
1740,1246680114,247764,4
1741,1246567014,248849,4
1742,1246562850,250541,4
1743,1246559242,250596,4
1744,1246562149,253029,4
1745,1246598318,253285,4
1746,1246565740,254347,4
1747,1246558522,255793,4
1748,1246594109,256278,4
1749,1246587667,256417,4
1750,1246561367,257465,4
1751,1246565260,257922,4
1752,1246685011,258337,4
1753,1246563091,261555,4
1754,1246558274,262660,4
1755,1246564542,263272,4
1756,1246570392,263993,4
1757,1246568822,264488,4
1758,1246562416,264902,4
1759,1246571538,265884,4
1760,1246558769,267754,4
1761,1246560511,268840,4
1762,1246626185,269136,4
1763,1246589091,269430,4
1764,1246652968,269845,4
1765,1246569326,272118,4
1766,1246579104,273849,4
1767,1246563713,278433,4
1768,1246569392,279942,4
1769,1246565697,281574,4
1770,1246558360,281734,4
1771,1246566432,281819,4
1772,1246606695,283507,4
1773,1246566456,286295,4
1774,1246558660,286870,4
1775,1246558675,287433,4
1776,1246563038,288786,4
1777,1246562237,291195,4
1778,1246559028,292258,4
1779,1246563333,292419,4
1780,1246571815,292663,4
1781,1246565157,296112,4
1782,1246639255,296647,4
1783,1246563946,298705,4
1784,1246565361,299839,4
1785,1246563504,300562,4
1786,1246618424,300936,4
1787,1246562937,301134,4
1788,1246561933,302110,4
1789,1246564400,302918,4
1790,1246592793,303513,4
1791,1246573335,303888,4
1792,1246562961,304108,4
1793,1246559851,304322,4
1794,1246563321,305525,4
1795,1246559712,306195,4
1796,1246631301,307574,4
1797,1246564283,307975,4
1798,1246598385,308160,4
1799,1246586186,309733,4
1800,1246612551,310037,4
1801,1246583231,310169,4
1802,1246566954,310354,4
1803,1246566329,311019,4
1804,1246562476,312497,4
1805,1246575339,312621,4
1806,1246562650,313544,4
1807,1246567142,313747,4
1808,1246573553,313802,4
1809,1246558214,314190,4
1810,1246640640,314334,4
1811,1246562965,314628,4
1812,1246562923,315853,4
1813,1246569060,319074,4
1814,1246566020,319243,4
1815,1246562485,319770,4
1816,1246562140,319848,4
1817,1246580341,320009,4
1818,1246566343,320560,4
1819,1246558644,321735,4
1820,1246563411,322885,4
1821,1246562431,323695,4
1822,1246565298,324147,4
1823,1246563972,324368,4
1824,1246567885,324632,4
1825,1246562682,327065,4
1826,1246559632,331563,4
1827,1246674568,331661,4
1828,1246563524,331793,4
1829,1246565806,333393,4
1830,1246580537,333907,4
1831,1246610342,334285,4
1832,1246558733,335404,4
1833,1246568724,316,5
1834,1246574799,596,5
1835,1246572171,730,5
1836,1246567071,1068,5
1837,1246571089,1745,5
1838,1246571507,1785,5
1839,1246617284,3024,5
1840,1246572591,3486,5
1841,1246567822,4214,5
1842,1246596920,4431,5
1843,1246557650,4868,5
1844,1246571510,4952,5
1845,1246619382,5148,5
1846,1246584859,5333,5
1847,1246568496,5372,5
1848,1246593335,5660,5
1849,1246615720,6648,5
1850,1246568577,7624,5
1851,1246582920,7689,5
1852,1246576277,7808,5
1853,1246567771,8479,5
1854,1246570723,10730,5
1855,1246617230,11442,5
1856,1246568742,11916,5
1857,1246567096,12300,5
1858,1246569237,12449,5
1859,1246567169,12692,5
1860,1246556622,12988,5
1861,1246559627,13360,5
1862,1246611521,14148,5
1863,1246567609,14797,5
1864,1246576542,15197,5
1865,1246585808,15241,5
1866,1246566938,15991,5
1867,1246562820,16047,5
1868,1246592607,16267,5
1869,1246616822,16435,5
1870,1246580146,17274,5
1871,1246630430,17364,5
